pred,label,max_prob,length_tokens,latency_s_per_sample,precision,batch_size,seq_len,repeat_id
1,1,0.526855469,26,0.003485925,fp16,8,128,3
1,1,0.52734375,35,0.003485925,fp16,8,128,3
1,0,0.527832031,13,0.003485925,fp16,8,128,3
1,1,0.524902344,12,0.003485925,fp16,8,128,3
1,0,0.523925781,20,0.003485925,fp16,8,128,3
1,0,0.526367188,18,0.003485925,fp16,8,128,3
1,1,0.52734375,35,0.003485925,fp16,8,128,3
1,1,0.526367188,13,0.004043975,fp16,8,128,4
1,0,0.527832031,10,0.004043975,fp16,8,128,4
1,1,0.525878906,24,0.004043975,fp16,8,128,4
1,1,0.526855469,27,0.004043975,fp16,8,128,4
1,0,0.527832031,13,0.004043975,fp16,8,128,4
1,1,0.526855469,26,0.004043975,fp16,8,128,4
1,0,0.52734375,8,0.004043975,fp16,8,128,4
1,0,0.527832031,16,0.004043975,fp16,8,128,4
1,1,0.521484375,26,0.003864175,fp16,8,128,4
1,0,0.527832031,39,0.003864175,fp16,8,128,4
1,1,0.524902344,21,0.003864175,fp16,8,128,4
1,0,0.526367188,45,0.003864175,fp16,8,128,4
1,0,0.528320313,22,0.003864175,fp16,8,128,4
1,1,0.524902344,29,0.003864175,fp16,8,128,4
1,0,0.5234375,30,0.003864175,fp16,8,128,4
1,1,0.52734375,29,0.003864175,fp16,8,128,4
1,1,0.526367188,22,0.003848887,fp16,8,128,4
1,1,0.526855469,48,0.003848887,fp16,8,128,4
1,0,0.528320313,13,0.003848887,fp16,8,128,4
1,0,0.525390625,22,0.003848887,fp16,8,128,4
1,0,0.523925781,37,0.003848887,fp16,8,128,4
1,0,0.525390625,18,0.003848887,fp16,8,128,4
1,0,0.524414063,11,0.003848887,fp16,8,128,4
1,1,0.52734375,21,0.003848887,fp16,8,128,4
1,1,0.523925781,20,0.004272463,fp16,8,128,4
1,0,0.5234375,36,0.004272463,fp16,8,128,4
1,0,0.523925781,35,0.004272463,fp16,8,128,4
1,1,0.523925781,29,0.004272463,fp16,8,128,4
1,0,0.528320313,21,0.004272463,fp16,8,128,4
1,0,0.526855469,14,0.004272463,fp16,8,128,4
1,1,0.526367188,39,0.004272463,fp16,8,128,4
1,0,0.524902344,32,0.004272463,fp16,8,128,4
1,1,0.528320313,12,0.003984425,fp16,8,128,4
1,0,0.525390625,39,0.003984425,fp16,8,128,4
1,0,0.5234375,25,0.003984425,fp16,8,128,4
1,0,0.526367188,15,0.003984425,fp16,8,128,4
1,1,0.525878906,32,0.003984425,fp16,8,128,4
1,0,0.524902344,38,0.003984425,fp16,8,128,4
1,1,0.52734375,28,0.003984425,fp16,8,128,4
1,1,0.528320313,25,0.003984425,fp16,8,128,4
1,1,0.525878906,24,0.003784775,fp16,8,128,4
1,1,0.526855469,26,0.003784775,fp16,8,128,4
1,1,0.5234375,25,0.003784775,fp16,8,128,4
1,1,0.526367188,15,0.003784775,fp16,8,128,4
1,0,0.523925781,22,0.003784775,fp16,8,128,4
1,0,0.526367188,20,0.003784775,fp16,8,128,4
1,0,0.525390625,24,0.003784775,fp16,8,128,4
1,1,0.526367188,18,0.003784775,fp16,8,128,4
1,1,0.524414063,16,0.003715912,fp16,8,128,4
1,0,0.525878906,26,0.003715912,fp16,8,128,4
1,0,0.52734375,43,0.003715912,fp16,8,128,4
1,1,0.526367188,31,0.003715912,fp16,8,128,4
1,1,0.52734375,23,0.003715912,fp16,8,128,4
1,1,0.525390625,20,0.003715912,fp16,8,128,4
1,0,0.523925781,27,0.003715912,fp16,8,128,4
1,1,0.526855469,10,0.003715912,fp16,8,128,4
1,0,0.52734375,29,0.003397762,fp16,8,128,4
1,0,0.526855469,15,0.003397762,fp16,8,128,4
1,0,0.525390625,16,0.003397762,fp16,8,128,4
1,0,0.525878906,37,0.003397762,fp16,8,128,4
1,1,0.524902344,26,0.003397762,fp16,8,128,4
1,0,0.526855469,37,0.003397762,fp16,8,128,4
1,1,0.525878906,22,0.003397762,fp16,8,128,4
1,1,0.524902344,32,0.003397762,fp16,8,128,4
1,0,0.5234375,28,0.003418963,fp16,8,128,4
1,0,0.523925781,22,0.003418963,fp16,8,128,4
1,1,0.524414063,23,0.003418963,fp16,8,128,4
1,1,0.525878906,12,0.003418963,fp16,8,128,4
1,1,0.525390625,15,0.003418963,fp16,8,128,4
1,0,0.52734375,18,0.003418963,fp16,8,128,4
1,0,0.523925781,42,0.003418963,fp16,8,128,4
1,1,0.524414063,38,0.003418963,fp16,8,128,4
1,1,0.523925781,13,0.00343325,fp16,8,128,4
1,1,0.527832031,32,0.00343325,fp16,8,128,4
1,0,0.525390625,20,0.00343325,fp16,8,128,4
1,1,0.526367188,17,0.00343325,fp16,8,128,4
1,0,0.524902344,16,0.00343325,fp16,8,128,4
1,1,0.523925781,22,0.00343325,fp16,8,128,4
1,1,0.524902344,34,0.00343325,fp16,8,128,4
1,0,0.526367188,55,0.00343325,fp16,8,128,4
1,1,0.522460938,24,0.003370438,fp16,8,128,4
1,0,0.526855469,27,0.003370438,fp16,8,128,4
1,0,0.527832031,25,0.003370438,fp16,8,128,4
1,1,0.523925781,31,0.003370438,fp16,8,128,4
1,1,0.524902344,28,0.003370438,fp16,8,128,4
1,1,0.526855469,26,0.003370438,fp16,8,128,4
1,0,0.525390625,27,0.003370438,fp16,8,128,4
1,1,0.525878906,24,0.003370438,fp16,8,128,4
1,1,0.525390625,40,0.003408687,fp16,8,128,4
1,1,0.526855469,23,0.003408687,fp16,8,128,4
1,1,0.525878906,23,0.003408687,fp16,8,128,4
1,1,0.522949219,23,0.003408687,fp16,8,128,4
1,0,0.524902344,18,0.003408687,fp16,8,128,4
1,1,0.524902344,25,0.003408687,fp16,8,128,4
1,1,0.5234375,32,0.003408687,fp16,8,128,4
1,0,0.525878906,31,0.003408687,fp16,8,128,4
1,0,0.525390625,34,0.003402662,fp16,8,128,4
1,1,0.524902344,34,0.003402662,fp16,8,128,4
1,0,0.523925781,30,0.003402662,fp16,8,128,4
1,0,0.525878906,13,0.003402662,fp16,8,128,4
1,1,0.524414063,28,0.003402662,fp16,8,128,4
1,0,0.52734375,27,0.003402662,fp16,8,128,4
1,1,0.530761719,22,0.003402662,fp16,8,128,4
1,1,0.52734375,18,0.003402662,fp16,8,128,4
1,1,0.52734375,54,0.00400895,fp16,8,128,4
1,0,0.524414063,40,0.00400895,fp16,8,128,4
1,1,0.521972656,23,0.00400895,fp16,8,128,4
1,0,0.521972656,28,0.00400895,fp16,8,128,4
1,0,0.522949219,27,0.00400895,fp16,8,128,4
1,1,0.526855469,24,0.00400895,fp16,8,128,4
1,0,0.524414063,16,0.00400895,fp16,8,128,4
1,0,0.526367188,20,0.00400895,fp16,8,128,4
1,1,0.525878906,10,0.003457062,fp16,8,128,4
1,0,0.526367188,10,0.003457062,fp16,8,128,4
1,1,0.523925781,35,0.003457062,fp16,8,128,4
1,0,0.524902344,24,0.003457062,fp16,8,128,4
1,1,0.526855469,20,0.003457062,fp16,8,128,4
1,1,0.524902344,32,0.003457062,fp16,8,128,4
1,0,0.526367188,26,0.003457062,fp16,8,128,4
1,0,0.52734375,21,0.003457062,fp16,8,128,4
1,1,0.528320313,33,0.00341695,fp16,8,128,4
1,0,0.5234375,27,0.00341695,fp16,8,128,4
1,1,0.525878906,13,0.00341695,fp16,8,128,4
1,1,0.524902344,15,0.00341695,fp16,8,128,4
1,1,0.525878906,39,0.00341695,fp16,8,128,4
1,1,0.528320313,29,0.00341695,fp16,8,128,4
1,0,0.524414063,29,0.00341695,fp16,8,128,4
1,0,0.525390625,39,0.00341695,fp16,8,128,4
1,1,0.524902344,33,0.004109362,fp16,8,128,4
1,1,0.524902344,22,0.004109362,fp16,8,128,4
1,0,0.5234375,16,0.004109362,fp16,8,128,4
1,0,0.523925781,21,0.004109362,fp16,8,128,4
1,1,0.527832031,24,0.004109362,fp16,8,128,4
1,0,0.526855469,51,0.004109362,fp16,8,128,4
1,0,0.524414063,25,0.004109362,fp16,8,128,4
1,0,0.5234375,49,0.004109362,fp16,8,128,4
1,0,0.524414063,17,0.0034768,fp16,8,128,4
1,0,0.526367188,11,0.0034768,fp16,8,128,4
1,1,0.526855469,14,0.0034768,fp16,8,128,4
1,0,0.525390625,16,0.0034768,fp16,8,128,4
1,0,0.521972656,28,0.0034768,fp16,8,128,4
1,0,0.524414063,21,0.0034768,fp16,8,128,4
1,1,0.525390625,20,0.0034768,fp16,8,128,4
1,1,0.524902344,16,0.0034768,fp16,8,128,4
1,0,0.528320313,25,0.003615612,fp16,8,128,4
1,0,0.523925781,34,0.003615612,fp16,8,128,4
1,1,0.528320313,28,0.003615612,fp16,8,128,4
1,0,0.526367188,33,0.003615612,fp16,8,128,4
1,0,0.524902344,23,0.003615612,fp16,8,128,4
1,1,0.524902344,40,0.003615612,fp16,8,128,4
1,1,0.525390625,16,0.003615612,fp16,8,128,4
1,1,0.527832031,26,0.003615612,fp16,8,128,4
1,1,0.523925781,32,0.003489375,fp16,8,128,4
1,0,0.523925781,15,0.003489375,fp16,8,128,4
1,1,0.525390625,13,0.003489375,fp16,8,128,4
1,0,0.524414063,36,0.003489375,fp16,8,128,4
1,1,0.525390625,22,0.003489375,fp16,8,128,4
1,0,0.5234375,20,0.003489375,fp16,8,128,4
1,0,0.525878906,37,0.003489375,fp16,8,128,4
1,1,0.526367188,17,0.003489375,fp16,8,128,4
1,0,0.525390625,32,0.003893413,fp16,8,128,4
1,0,0.525878906,8,0.003893413,fp16,8,128,4
1,0,0.523925781,32,0.003893413,fp16,8,128,4
1,0,0.522949219,54,0.003893413,fp16,8,128,4
1,1,0.526855469,18,0.003893413,fp16,8,128,4
1,0,0.526855469,29,0.003893413,fp16,8,128,4
1,0,0.5234375,36,0.003893413,fp16,8,128,4
1,0,0.52734375,14,0.003893413,fp16,8,128,4
1,1,0.526855469,17,0.003707887,fp16,8,128,4
1,1,0.524902344,17,0.003707887,fp16,8,128,4
1,1,0.527832031,13,0.003707887,fp16,8,128,4
1,0,0.528320313,14,0.003707887,fp16,8,128,4
1,1,0.523925781,27,0.003707887,fp16,8,128,4
1,0,0.524902344,28,0.003707887,fp16,8,128,4
1,1,0.52734375,22,0.003707887,fp16,8,128,4
1,1,0.525878906,23,0.003707887,fp16,8,128,4
1,0,0.528320313,28,0.004370675,fp16,8,128,4
1,0,0.527832031,38,0.004370675,fp16,8,128,4
1,0,0.525390625,22,0.004370675,fp16,8,128,4
1,1,0.525878906,11,0.004370675,fp16,8,128,4
1,0,0.526855469,19,0.004370675,fp16,8,128,4
1,0,0.5234375,25,0.004370675,fp16,8,128,4
1,0,0.521972656,31,0.004370675,fp16,8,128,4
1,0,0.524414063,16,0.004370675,fp16,8,128,4
1,0,0.525390625,57,0.0035643,fp16,8,128,4
1,1,0.528808594,27,0.0035643,fp16,8,128,4
1,1,0.524902344,28,0.0035643,fp16,8,128,4
1,1,0.525390625,27,0.0035643,fp16,8,128,4
1,0,0.525878906,23,0.0035643,fp16,8,128,4
1,0,0.523925781,30,0.0035643,fp16,8,128,4
1,0,0.525878906,40,0.0035643,fp16,8,128,4
1,1,0.524414063,38,0.0035643,fp16,8,128,4
1,1,0.526855469,30,0.003587625,fp16,8,128,4
1,1,0.524902344,31,0.003587625,fp16,8,128,4
1,1,0.52734375,31,0.003587625,fp16,8,128,4
1,1,0.528808594,11,0.003587625,fp16,8,128,4
1,1,0.52734375,23,0.003587625,fp16,8,128,4
1,0,0.529296875,13,0.003587625,fp16,8,128,4
1,1,0.525878906,38,0.003587625,fp16,8,128,4
1,0,0.5234375,37,0.003587625,fp16,8,128,4
1,1,0.5234375,41,0.003476388,fp16,8,128,4
1,1,0.521972656,41,0.003476388,fp16,8,128,4
1,0,0.524414063,20,0.003476388,fp16,8,128,4
1,0,0.528808594,5,0.003476388,fp16,8,128,4
1,1,0.525878906,34,0.003476388,fp16,8,128,4
1,1,0.525390625,13,0.003476388,fp16,8,128,4
1,1,0.527832031,21,0.003476388,fp16,8,128,4
1,1,0.526367188,11,0.003476388,fp16,8,128,4
1,0,0.526855469,15,0.003837288,fp16,8,128,4
1,0,0.526855469,30,0.003837288,fp16,8,128,4
1,1,0.524902344,44,0.003837288,fp16,8,128,4
1,0,0.522949219,28,0.003837288,fp16,8,128,4
1,0,0.524902344,18,0.003837288,fp16,8,128,4
1,0,0.525878906,38,0.003837288,fp16,8,128,4
1,0,0.525878906,42,0.003837288,fp16,8,128,4
1,1,0.525878906,35,0.003837288,fp16,8,128,4
1,1,0.522460938,31,0.00369875,fp16,8,128,4
1,0,0.529296875,43,0.00369875,fp16,8,128,4
1,0,0.527832031,19,0.00369875,fp16,8,128,4
1,1,0.524414063,35,0.00369875,fp16,8,128,4
1,1,0.52734375,31,0.00369875,fp16,8,128,4
1,0,0.52734375,11,0.00369875,fp16,8,128,4
1,1,0.524414063,39,0.00369875,fp16,8,128,4
1,1,0.525390625,25,0.00369875,fp16,8,128,4
1,1,0.528320313,34,0.003742475,fp16,8,128,4
1,1,0.525390625,28,0.003742475,fp16,8,128,4
1,0,0.527832031,17,0.003742475,fp16,8,128,4
1,1,0.524414063,24,0.003742475,fp16,8,128,4
1,1,0.524414063,19,0.003742475,fp16,8,128,4
1,0,0.525390625,16,0.003742475,fp16,8,128,4
1,1,0.525390625,24,0.003742475,fp16,8,128,4
1,1,0.529296875,42,0.003742475,fp16,8,128,4
1,0,0.521484375,51,0.003470063,fp16,8,128,4
1,0,0.526367188,19,0.003470063,fp16,8,128,4
1,1,0.525878906,14,0.003470063,fp16,8,128,4
1,1,0.520996094,39,0.003470063,fp16,8,128,4
1,1,0.526367188,41,0.003470063,fp16,8,128,4
1,0,0.525878906,22,0.003470063,fp16,8,128,4
1,0,0.527832031,20,0.003470063,fp16,8,128,4
1,1,0.525878906,23,0.003470063,fp16,8,128,4
1,1,0.526367188,23,0.003482812,fp16,8,128,4
1,0,0.524414063,17,0.003482812,fp16,8,128,4
1,0,0.523925781,16,0.003482812,fp16,8,128,4
1,1,0.524414063,17,0.003482812,fp16,8,128,4
1,1,0.524902344,39,0.003482812,fp16,8,128,4
1,1,0.525390625,31,0.003482812,fp16,8,128,4
1,1,0.525878906,41,0.003482812,fp16,8,128,4
1,0,0.524414063,49,0.003482812,fp16,8,128,4
1,1,0.5234375,26,0.003781225,fp16,8,128,4
1,1,0.522460938,21,0.003781225,fp16,8,128,4
1,1,0.526367188,18,0.003781225,fp16,8,128,4
1,0,0.524902344,19,0.003781225,fp16,8,128,4
1,1,0.525390625,15,0.003781225,fp16,8,128,4
1,0,0.524414063,33,0.003781225,fp16,8,128,4
1,0,0.524414063,28,0.003781225,fp16,8,128,4
1,0,0.526367188,24,0.003781225,fp16,8,128,4
1,0,0.526367188,14,0.003636175,fp16,8,128,4
1,0,0.524902344,23,0.003636175,fp16,8,128,4
1,0,0.526367188,18,0.003636175,fp16,8,128,4
1,1,0.524414063,32,0.003636175,fp16,8,128,4
1,0,0.53125,35,0.003636175,fp16,8,128,4
1,1,0.525390625,26,0.003636175,fp16,8,128,4
1,0,0.529785156,46,0.003636175,fp16,8,128,4
1,1,0.526367188,25,0.003636175,fp16,8,128,4
1,0,0.525878906,26,0.003967213,fp16,8,128,4
1,0,0.526367188,34,0.003967213,fp16,8,128,4
1,1,0.526367188,45,0.003967213,fp16,8,128,4
1,0,0.523925781,24,0.003967213,fp16,8,128,4
1,0,0.5234375,27,0.003967213,fp16,8,128,4
1,0,0.526367188,28,0.003967213,fp16,8,128,4
1,1,0.525878906,13,0.003967213,fp16,8,128,4
1,1,0.524414063,12,0.003967213,fp16,8,128,4
1,0,0.526855469,13,0.003777763,fp16,8,128,4
1,1,0.526855469,16,0.003777763,fp16,8,128,4
1,0,0.524414063,50,0.003777763,fp16,8,128,4
1,1,0.526367188,18,0.003777763,fp16,8,128,4
1,1,0.520996094,33,0.003777763,fp16,8,128,4
1,1,0.52734375,30,0.003777763,fp16,8,128,4
1,0,0.524414063,27,0.003777763,fp16,8,128,4
1,1,0.526855469,20,0.003777763,fp16,8,128,4
1,1,0.525390625,33,0.003737112,fp16,8,128,4
1,0,0.524902344,17,0.003737112,fp16,8,128,4
1,1,0.524902344,38,0.003737112,fp16,8,128,4
1,1,0.525878906,21,0.003737112,fp16,8,128,4
1,0,0.525878906,14,0.003737112,fp16,8,128,4
1,0,0.526367188,22,0.003737112,fp16,8,128,4
1,1,0.523925781,25,0.003737112,fp16,8,128,4
1,1,0.5234375,48,0.003737112,fp16,8,128,4
1,1,0.520019531,38,0.003389212,fp16,8,128,4
1,1,0.528320313,5,0.003389212,fp16,8,128,4
1,1,0.529296875,23,0.003389212,fp16,8,128,4
1,0,0.524902344,36,0.003389212,fp16,8,128,4
1,0,0.521972656,36,0.003389212,fp16,8,128,4
1,1,0.525390625,45,0.003389212,fp16,8,128,4
1,1,0.526855469,49,0.003389212,fp16,8,128,4
1,1,0.526367188,14,0.003389212,fp16,8,128,4
1,0,0.524414063,35,0.003365825,fp16,8,128,4
1,1,0.524414063,19,0.003365825,fp16,8,128,4
1,0,0.524414063,17,0.003365825,fp16,8,128,4
1,1,0.524414063,28,0.003365825,fp16,8,128,4
1,1,0.526855469,14,0.003365825,fp16,8,128,4
1,0,0.5234375,43,0.003365825,fp16,8,128,4
1,1,0.526855469,15,0.003365825,fp16,8,128,4
1,1,0.526855469,13,0.003365825,fp16,8,128,4
1,1,0.525878906,37,0.003372838,fp16,8,128,4
1,0,0.526855469,20,0.003372838,fp16,8,128,4
1,1,0.525390625,13,0.003372838,fp16,8,128,4
1,1,0.527832031,27,0.003372838,fp16,8,128,4
1,1,0.525390625,24,0.003372838,fp16,8,128,4
1,1,0.525878906,20,0.003372838,fp16,8,128,4
1,1,0.525878906,22,0.003372838,fp16,8,128,4
1,1,0.526855469,11,0.003372838,fp16,8,128,4
1,0,0.525390625,19,0.00339205,fp16,8,128,4
1,1,0.52734375,16,0.00339205,fp16,8,128,4
1,1,0.522460938,26,0.00339205,fp16,8,128,4
1,0,0.525390625,16,0.00339205,fp16,8,128,4
1,1,0.529785156,23,0.00339205,fp16,8,128,4
1,1,0.528320313,32,0.00339205,fp16,8,128,4
1,0,0.525878906,25,0.00339205,fp16,8,128,4
1,0,0.52734375,13,0.00339205,fp16,8,128,4
1,1,0.525878906,9,0.003747313,fp16,8,128,4
1,0,0.526855469,10,0.003747313,fp16,8,128,4
1,0,0.526855469,10,0.003747313,fp16,8,128,4
1,1,0.524902344,12,0.003747313,fp16,8,128,4
1,1,0.526855469,36,0.003747313,fp16,8,128,4
1,1,0.526855469,27,0.003747313,fp16,8,128,4
1,1,0.524902344,20,0.003747313,fp16,8,128,4
1,1,0.525878906,16,0.003747313,fp16,8,128,4
1,0,0.528808594,15,0.003411687,fp16,8,128,4
1,0,0.52734375,29,0.003411687,fp16,8,128,4
1,0,0.527832031,17,0.003411687,fp16,8,128,4
1,1,0.524902344,23,0.003411687,fp16,8,128,4
1,1,0.523925781,26,0.003411687,fp16,8,128,4
1,1,0.525390625,31,0.003411687,fp16,8,128,4
1,1,0.526367188,51,0.003411687,fp16,8,128,4
1,0,0.5234375,37,0.003411687,fp16,8,128,4
1,1,0.524414063,36,0.003605212,fp16,8,128,4
1,0,0.526367188,25,0.003605212,fp16,8,128,4
1,0,0.527832031,33,0.003605212,fp16,8,128,4
1,1,0.522949219,21,0.003605212,fp16,8,128,4
1,0,0.526855469,33,0.003605212,fp16,8,128,4
1,1,0.524902344,27,0.003605212,fp16,8,128,4
1,0,0.523925781,35,0.003605212,fp16,8,128,4
1,0,0.523925781,13,0.003605212,fp16,8,128,4
1,1,0.525878906,19,0.003809012,fp16,8,128,4
1,1,0.526855469,48,0.003809012,fp16,8,128,4
1,0,0.525390625,14,0.003809012,fp16,8,128,4
1,0,0.525878906,23,0.003809012,fp16,8,128,4
1,0,0.527832031,10,0.003809012,fp16,8,128,4
1,0,0.52734375,30,0.003809012,fp16,8,128,4
1,0,0.523925781,30,0.003809012,fp16,8,128,4
1,1,0.525390625,31,0.003809012,fp16,8,128,4
1,1,0.526855469,21,0.003431438,fp16,8,128,4
1,1,0.526367188,20,0.003431438,fp16,8,128,4
1,1,0.526855469,12,0.003431438,fp16,8,128,4
1,0,0.524414063,13,0.003431438,fp16,8,128,4
1,0,0.525390625,38,0.003431438,fp16,8,128,4
1,0,0.521972656,28,0.003431438,fp16,8,128,4
1,1,0.524414063,41,0.003431438,fp16,8,128,4
1,1,0.525390625,28,0.003431438,fp16,8,128,4
1,1,0.526367188,18,0.003383275,fp16,8,128,4
1,0,0.529296875,25,0.003383275,fp16,8,128,4
1,1,0.522949219,29,0.003383275,fp16,8,128,4
1,0,0.523925781,24,0.003383275,fp16,8,128,4
1,0,0.52734375,22,0.003383275,fp16,8,128,4
1,0,0.522949219,28,0.003383275,fp16,8,128,4
1,1,0.526855469,29,0.003383275,fp16,8,128,4
1,1,0.524414063,18,0.003383275,fp16,8,128,4
1,0,0.525878906,17,0.003387712,fp16,8,128,4
1,1,0.525878906,31,0.003387712,fp16,8,128,4
1,0,0.526367188,37,0.003387712,fp16,8,128,4
1,1,0.525878906,29,0.003387712,fp16,8,128,4
1,1,0.522949219,48,0.003387712,fp16,8,128,4
1,0,0.524414063,22,0.003387712,fp16,8,128,4
1,0,0.525878906,29,0.003387712,fp16,8,128,4
1,1,0.5234375,19,0.003387712,fp16,8,128,4
1,0,0.525390625,27,0.003377488,fp16,8,128,4
1,0,0.5234375,12,0.003377488,fp16,8,128,4
1,0,0.524902344,40,0.003377488,fp16,8,128,4
1,0,0.524414063,21,0.003377488,fp16,8,128,4
1,0,0.52734375,19,0.003377488,fp16,8,128,4
1,1,0.525878906,33,0.003377488,fp16,8,128,4
1,0,0.524902344,19,0.003377488,fp16,8,128,4
1,1,0.526367188,15,0.003377488,fp16,8,128,4
1,0,0.522949219,48,0.0034811,fp16,8,128,4
1,0,0.529296875,36,0.0034811,fp16,8,128,4
1,1,0.525878906,16,0.0034811,fp16,8,128,4
1,1,0.524902344,20,0.0034811,fp16,8,128,4
1,0,0.525390625,18,0.0034811,fp16,8,128,4
1,1,0.525878906,20,0.0034811,fp16,8,128,4
1,0,0.527832031,27,0.0034811,fp16,8,128,4
1,0,0.523925781,34,0.0034811,fp16,8,128,4
1,0,0.52734375,21,0.003481113,fp16,8,128,4
1,1,0.525390625,11,0.003481113,fp16,8,128,4
1,1,0.52734375,50,0.003481113,fp16,8,128,4
1,0,0.524902344,25,0.003481113,fp16,8,128,4
1,1,0.525878906,14,0.003481113,fp16,8,128,4
1,1,0.526367188,28,0.003481113,fp16,8,128,4
1,1,0.522460938,18,0.003481113,fp16,8,128,4
1,0,0.521972656,26,0.003481113,fp16,8,128,4
1,1,0.521972656,25,0.00376405,fp16,8,128,4
1,1,0.525878906,32,0.00376405,fp16,8,128,4
1,0,0.526367188,29,0.00376405,fp16,8,128,4
1,0,0.523925781,11,0.00376405,fp16,8,128,4
1,1,0.524414063,22,0.00376405,fp16,8,128,4
1,0,0.524902344,20,0.00376405,fp16,8,128,4
1,1,0.5234375,41,0.00376405,fp16,8,128,4
1,0,0.523925781,15,0.00376405,fp16,8,128,4
1,0,0.528320313,31,0.003567038,fp16,8,128,4
1,0,0.528808594,31,0.003567038,fp16,8,128,4
1,1,0.5234375,31,0.003567038,fp16,8,128,4
1,0,0.522460938,24,0.003567038,fp16,8,128,4
1,0,0.523925781,20,0.003567038,fp16,8,128,4
1,0,0.525878906,21,0.003567038,fp16,8,128,4
1,1,0.5234375,27,0.003567038,fp16,8,128,4
1,1,0.526855469,33,0.003567038,fp16,8,128,4
1,1,0.526855469,9,0.003582262,fp16,8,128,4
1,1,0.524902344,28,0.003582262,fp16,8,128,4
1,1,0.525878906,41,0.003582262,fp16,8,128,4
1,0,0.526855469,12,0.003582262,fp16,8,128,4
1,0,0.5234375,19,0.003582262,fp16,8,128,4
1,1,0.524414063,29,0.003582262,fp16,8,128,4
1,1,0.523925781,40,0.003582262,fp16,8,128,4
1,0,0.524902344,19,0.003582262,fp16,8,128,4
1,1,0.525878906,13,0.003844163,fp16,8,128,4
1,1,0.526367188,27,0.003844163,fp16,8,128,4
1,1,0.526367188,46,0.003844163,fp16,8,128,4
1,1,0.529296875,39,0.003844163,fp16,8,128,4
1,1,0.525878906,17,0.003844163,fp16,8,128,4
1,0,0.524414063,28,0.003844163,fp16,8,128,4
1,1,0.524414063,26,0.003844163,fp16,8,128,4
1,0,0.526367188,9,0.003844163,fp16,8,128,4
1,0,0.5234375,17,0.00359075,fp16,8,128,4
1,1,0.526855469,30,0.00359075,fp16,8,128,4
1,0,0.524414063,11,0.00359075,fp16,8,128,4
1,1,0.526367188,12,0.00359075,fp16,8,128,4
1,0,0.526855469,17,0.00359075,fp16,8,128,4
1,1,0.526855469,36,0.00359075,fp16,8,128,4
1,1,0.52734375,55,0.00359075,fp16,8,128,4
1,1,0.526367188,27,0.00359075,fp16,8,128,4
1,1,0.522460938,49,0.003671275,fp16,8,128,4
1,0,0.524902344,32,0.003671275,fp16,8,128,4
1,0,0.521484375,29,0.003671275,fp16,8,128,4
1,1,0.526855469,28,0.003671275,fp16,8,128,4
1,0,0.526367188,44,0.003671275,fp16,8,128,4
1,1,0.526855469,18,0.003671275,fp16,8,128,4
1,0,0.525878906,35,0.003671275,fp16,8,128,4
1,1,0.528320313,30,0.003671275,fp16,8,128,4
1,1,0.525878906,28,0.0035812,fp16,8,128,4
1,0,0.525390625,7,0.0035812,fp16,8,128,4
1,1,0.528320313,41,0.0035812,fp16,8,128,4
1,1,0.524902344,50,0.0035812,fp16,8,128,4
1,0,0.526855469,39,0.0035812,fp16,8,128,4
1,1,0.525390625,41,0.0035812,fp16,8,128,4
1,0,0.527832031,26,0.0035812,fp16,8,128,4
1,1,0.526855469,36,0.0035812,fp16,8,128,4
1,0,0.523925781,36,0.0035175,fp16,8,128,4
1,1,0.524414063,22,0.0035175,fp16,8,128,4
1,1,0.526367188,46,0.0035175,fp16,8,128,4
1,1,0.524414063,50,0.0035175,fp16,8,128,4
1,1,0.525390625,39,0.0035175,fp16,8,128,4
1,0,0.526367188,24,0.0035175,fp16,8,128,4
1,0,0.529296875,7,0.0035175,fp16,8,128,4
1,0,0.522949219,29,0.0035175,fp16,8,128,4
1,1,0.523925781,22,0.003994762,fp16,8,128,4
1,0,0.525878906,41,0.003994762,fp16,8,128,4
1,1,0.525878906,31,0.003994762,fp16,8,128,4
1,1,0.526367188,43,0.003994762,fp16,8,128,4
1,1,0.525878906,17,0.003994762,fp16,8,128,4
1,0,0.522949219,20,0.003994762,fp16,8,128,4
1,1,0.526367188,21,0.003994762,fp16,8,128,4
1,0,0.524414063,24,0.003994762,fp16,8,128,4
1,1,0.523925781,32,0.00347725,fp16,8,128,4
1,1,0.525390625,37,0.00347725,fp16,8,128,4
1,0,0.524902344,14,0.00347725,fp16,8,128,4
1,1,0.524414063,46,0.00347725,fp16,8,128,4
1,0,0.528320313,26,0.00347725,fp16,8,128,4
1,0,0.528808594,29,0.00347725,fp16,8,128,4
1,0,0.526367188,20,0.00347725,fp16,8,128,4
1,1,0.525390625,17,0.00347725,fp16,8,128,4
1,1,0.522949219,37,0.003599475,fp16,8,128,4
1,1,0.526367188,10,0.003599475,fp16,8,128,4
1,1,0.525878906,43,0.003599475,fp16,8,128,4
1,1,0.521972656,41,0.003599475,fp16,8,128,4
1,1,0.526367188,28,0.003599475,fp16,8,128,4
1,1,0.525878906,23,0.003599475,fp16,8,128,4
1,0,0.525390625,29,0.003599475,fp16,8,128,4
1,0,0.528320313,23,0.003599475,fp16,8,128,4
1,1,0.526367188,39,0.003617837,fp16,8,128,4
1,0,0.526855469,19,0.003617837,fp16,8,128,4
1,0,0.525878906,11,0.003617837,fp16,8,128,4
